user_id,loan_id,webvisit_id,name,gender,birthday,ssn,city,zip_code,loan_amount,interest,loan_purpose,outcome,timestamp,referrer,campaign_name
47567171,35106324,,Μιχαήλ-Ευστάθιος Βάσσης,F,1986-09-27,796-24-3446,Σέρρες,59292,60000,14.0,Refinance existing loans,REJECTED,1553532478,,
47580398,26372072,,Κλυταιμνήστρα Παυλή,M,1971-09-16,821-36-4372,Καλαμάτα,ΤΚ 503 37,100000,7.0,Buying a pet,REJECTED,1529081954,,
47591449,4678950,4733370,Ηράκλεια-Ηλιάνα Δαρσακλή,F,1970-10-17,873-31-3361,Κόρινθος,770 29,50000,7.0,Buying a pet,ACCEPTED,1512866935,,
47605971,91390599,,Βησσαρίων Βαϊτσόπουλος,F,1978-10-02,260-78-1276,Αλεξανδρούπολη,35475,180000,14.0,Home purchase,REJECTED,1511438448,,
47630883,30907115,,Ζήνων-Λουκιανός Μπούκος,F,1971-01-11,995-17-1941,Ναύπλιο,614 07,190000,6.7,Home purchase,REJECTED,1516900521,,
47634739,29107963,,Ζηνοβία Κυρίτση,M,1978-12-13,129-65-5127,Αθήνα,ΤΚ 77826,150000,6.7,Buying a pet,REJECTED,1524083524,,
47647444,75238702,,Σπήλιος Κιούσης,F,1992-10-16,737-79-2759,Αργοστόλι,32068,170000,14.0,Home purchase,ACCEPTED,1547984655,,
47663175,44971347,,Πηγή Λαλαούνη,M,1976-05-01,571-05-3227,Ηγουμενίτσα,470 36,210000,8.7,home purchase,ACCEPTED,1510183300,,
47663510,40363152,,Ήβη Δημητριάδου,F,1983-05-19,281-51-1762,Ερμούπολη,ΤΚ 894 75,250000,8.7,Home purchase,ACCEPTED,1552276619,,
47663510,55965298,,Ήβη Δημητριάδου,F,1983-05-19,281-51-1762,Ερμούπολη,ΤΚ 894 75,60000,7.0,Buying a pet,REJECTED,1515211902,,
47667750,74287799,23046077,Αριστείδης Δίγκας,F,1974-04-20,259-66-4737,Λάρισα,ΤΚ 129 88,170000,14.0,Home purchase,REJECTED,1515081489,,
47669050,53896096,,Βιργινία Τοπαλή,F,1971-10-22,427-77-8933,Ξάνθη,ΤΚ 88458,250000,7.0,Home purchase,ACCEPTED,1546325982,,
47674307,71073892,,Γαληνός Ψυχιάς,M,1982-05-13,003-17-0359,Λιβαδιά,07834,70000,8.7,buying a pet,ACCEPTED,1526402766,,
47674307,22217111,,Γαληνός Ψυχιάς,M,1982-05-13,003-17-0359,Λιβαδιά,07834,30000,8.7,Buying a pet,REJECTED,1553829403,,
47675497,53916466,,Βησσαρία Ζαχαρίου,M,1989-11-04,431-27-1256,Ζάκυνθος,11029,260000,6.7,home purchase,REJECTED,1555440735,,
47700162,87898954,61047119,Ραφαήλ Μπερεδήμας,F,1986-09-25,911-72-4273,Χαλκίδα,61414,250000,8.7,Refinance existing loans,REJECTED,1561324913,Twitter,display2
47700162,87898954,61047119,Ραφαήλ Μπερεδήμας,F,1986-09-25,911-72-4273,Χαλκίδα,61414,250000,8.7,Refinance existing loans,REJECTED,1561324913,Twitter,display3
47700162,39786134,,Ραφαήλ Μπερεδήμας,F,1986-09-25,911-72-4273,Χαλκίδα,61414,150000,8.7,Refinance existing loans,ACCEPTED,1510200032,,
47715804,98379030,61769288,Παράσχος Εσπερίδης,F,1981-06-26,399-43-2124,Καβάλα,65030,120000,8.7,home purchase,REJECTED,1515219771,,
47715804,52061151,,Παράσχος Εσπερίδης,F,1981-06-26,399-43-2124,Καβάλα,65030,190000,14.0,Refinance existing loans,REJECTED,1526405282,,
47719821,19847106,91842083,Ερωτόκριτος Μαζαράκης,F,1993-07-22,786-15-3433,Μεσολόγγι,ΤΚ 67840,190000,14.0,Home purchase,ACCEPTED,1518953275,Facebook,display3
47719821,98434299,,Ερωτόκριτος Μαζαράκης,F,1993-07-22,786-15-3433,Μεσολόγγι,ΤΚ 67840,300000,8.7,Buying a pet,ACCEPTED,1551969879,,
47744605,63445972,38993868,Αμφιθέα Δάφνη,M,1977-01-14,399-09-3548,Βόλος,ΤΚ 559 14,260000,6.7,Home purchase,ACCEPTED,1546486633,,
47745675,33679462,,Ειρηναίος Λέλεκας,M,1985-06-04,695-04-4413,Καστοριά,949 82,230000,7.0,Refinance existing loans,ACCEPTED,1548267021,,
47766612,62199823,,Παρασκευάς Γιασημάκης,F,1993-09-25,922-53-0322,Σέρρες,938 71,280000,8.7,Refinance existing loans,REJECTED,1507534329,,
47766612,23965133,,Παρασκευάς Γιασημάκης,F,1993-09-25,922-53-0322,Σέρρες,938 71,260000,14.0,Refinance existing loans,ACCEPTED,1527948412,,
47774587,28229700,69615969,Μαλβίνα Μπελέκου,F,1985-02-24,968-03-1395,Ναύπλιο,793 67,50000,7.0,Refinance existing loans,REJECTED,1557007832,Facebook,display3
47774587,28229700,69615969,Μαλβίνα Μπελέκου,F,1985-02-24,968-03-1395,Ναύπλιο,793 67,50000,7.0,Refinance existing loans,REJECTED,1557007832,Facebook,display3
47774587,28229700,69615969,Μαλβίνα Μπελέκου,F,1985-02-24,968-03-1395,Ναύπλιο,793 67,50000,7.0,Refinance existing loans,REJECTED,1557007832,Twitter,display3
47774587,28229700,69615969,Μαλβίνα Μπελέκου,F,1985-02-24,968-03-1395,Ναύπλιο,793 67,50000,7.0,Refinance existing loans,REJECTED,1557007832,Facebook,display1
47774587,28229700,69615969,Μαλβίνα Μπελέκου,F,1985-02-24,968-03-1395,Ναύπλιο,793 67,50000,7.0,Refinance existing loans,REJECTED,1557007832,Google,display2
47776307,89333413,,Ερασμία Παντίσκα,F,1979-12-26,583-54-6527,Ρόδος,88172,290000,7.0,Home purchase,ACCEPTED,1515883172,,
47801457,59443935,95013036,Κορνήλιος Δουκάς,M,1974-06-02,306-15-4711,Άρτα,34830,300000,14.0,Refinance existing loans,REJECTED,1514775102,Google,display1
47801457,59443935,95013036,Κορνήλιος Δουκάς,M,1974-06-02,306-15-4711,Άρτα,34830,300000,14.0,Refinance existing loans,REJECTED,1514775102,Google,display3
47801457,59443935,95013036,Κορνήλιος Δουκάς,M,1974-06-02,306-15-4711,Άρτα,34830,300000,14.0,Refinance existing loans,REJECTED,1514775102,Twitter,display3
47801457,59443935,95013036,Κορνήλιος Δουκάς,M,1974-06-02,306-15-4711,Άρτα,34830,300000,14.0,Refinance existing loans,REJECTED,1514775102,Google,display1
47801457,63724329,,Κορνήλιος Δουκάς,M,1974-06-02,306-15-4711,Άρτα,34830,270000,7.0,Buying a pet,REJECTED,1525704394,,
47801457,59443935,95013036,Κορνήλιος Δουκάς,M,1974-06-02,306-15-4711,Άρτα,34830,300000,14.0,Refinance existing loans,REJECTED,1514775102,Twitter,display1
47803551,19084274,,Χριστόφορος-Λουκιανός Ματσούκας,F,1996-09-15,088-50-5835,Πάτρα,40861,240000,7.0,buying a pet,REJECTED,1550489659,,
47809758,76239212,,Ανθή Δουκίδου,M,1976-06-25,261-89-9611,Καρδίτσα,ΤΚ 64368,40000,7.0,Refinance existing loans,REJECTED,1519991496,,
47809758,41413682,,Ανθή Δουκίδου,M,1976-06-25,261-89-9611,Καρδίτσα,ΤΚ 64368,270000,7.0,Home purchase,REJECTED,1513466488,,
47840211,95920362,78532682,Κάρολος-Δράκων Θωμόπουλος,F,1982-12-21,677-19-5833,Ηγουμενίτσα,ΤΚ 62254,70000,6.7,Refinance existing loans,ACCEPTED,1561504709,Twitter,display1
47840211,95920362,78532682,Κάρολος-Δράκων Θωμόπουλος,F,1982-12-21,677-19-5833,Ηγουμενίτσα,ΤΚ 62254,70000,6.7,Refinance existing loans,ACCEPTED,1561504709,Facebook,display2
47840211,95920362,78532682,Κάρολος-Δράκων Θωμόπουλος,F,1982-12-21,677-19-5833,Ηγουμενίτσα,ΤΚ 62254,70000,6.7,Refinance existing loans,ACCEPTED,1561504709,Facebook,display3
47840211,95920362,78532682,Κάρολος-Δράκων Θωμόπουλος,F,1982-12-21,677-19-5833,Ηγουμενίτσα,ΤΚ 62254,70000,6.7,Refinance existing loans,ACCEPTED,1561504709,Google,display3
47844195,30570752,,Κλήμης Δουκάς,M,1970-04-19,031-73-7356,Πύργος,411 24,20000,8.7,home purchase,ACCEPTED,1524019801,,
47845398,674658,73914059,Βαρθολομαίος Σολακούδης,M,1977-06-04,396-51-0153,Καρδίτσα,45545,80000,6.7,Refinance existing loans,ACCEPTED,1558274505,Facebook,display2
47845398,674658,73914059,Βαρθολομαίος Σολακούδης,M,1977-06-04,396-51-0153,Καρδίτσα,45545,80000,6.7,Refinance existing loans,ACCEPTED,1558274505,Facebook,display3
47845398,674658,73914059,Βαρθολομαίος Σολακούδης,M,1977-06-04,396-51-0153,Καρδίτσα,45545,80000,6.7,Refinance existing loans,ACCEPTED,1558274505,Facebook,display1
47845398,674658,73914059,Βαρθολομαίος Σολακούδης,M,1977-06-04,396-51-0153,Καρδίτσα,45545,80000,6.7,Refinance existing loans,ACCEPTED,1558274505,Google,display3
47857612,99109830,64738877,Αριάδνη Σκασίλα,M,1970-10-22,642-59-4782,Βόλος,319 72,280000,8.7,Buying a pet,ACCEPTED,1528229472,Twitter,display2
47857612,99109830,64738877,Αριάδνη Σκασίλα,M,1970-10-22,642-59-4782,Βόλος,319 72,280000,8.7,Buying a pet,ACCEPTED,1528229472,Facebook,display2
47857612,99109830,64738877,Αριάδνη Σκασίλα,M,1970-10-22,642-59-4782,Βόλος,319 72,280000,8.7,Buying a pet,ACCEPTED,1528229472,Twitter,display2
47857612,30667668,32958350,Αριάδνη Σκασίλα,M,1970-10-22,642-59-4782,Βόλος,319 72,290000,7.0,home purchase,ACCEPTED,1509028350,Twitter,display3
47857612,30667668,32958350,Αριάδνη Σκασίλα,M,1970-10-22,642-59-4782,Βόλος,319 72,290000,7.0,home purchase,ACCEPTED,1509028350,Google,display2
47857612,30667668,32958350,Αριάδνη Σκασίλα,M,1970-10-22,642-59-4782,Βόλος,319 72,290000,7.0,home purchase,ACCEPTED,1509028350,Twitter,display2
47857612,99109830,64738877,Αριάδνη Σκασίλα,M,1970-10-22,642-59-4782,Βόλος,319 72,280000,8.7,Buying a pet,ACCEPTED,1528229472,Google,display3
47895116,86649636,,Άρης Μπερεδήμας,F,1974-06-18,248-83-4494,Καστοριά,ΤΚ 261 29,60000,7.0,Refinance existing loans,ACCEPTED,1556671833,,
47900268,36912862,,Αθηνά Μυτάρη,M,1974-01-26,299-95-0477,Ιωάννινα,ΤΚ 64329,20000,7.0,Buying a pet,REJECTED,1560844156,,
47910589,49089049,,Κύρος Ζούνης,M,1980-08-16,971-38-5268,Πάτρα,21778,90000,14.0,Buying a pet,ACCEPTED,1552031097,,
47916237,24826871,,Αλκμήνη Τσιπλίκωφ,M,1981-01-29,091-23-2792,Ιωάννινα,ΤΚ 39890,220000,14.0,Refinance existing loans,REJECTED,1523447952,,
47942298,317787,,Χαραλαμπία Παράνου,M,1980-08-28,418-66-8772,Ξάνθη,233 29,170000,7.0,home purchase,REJECTED,1558039808,,
47947509,92139637,60689361,Στεφανία Δημητριάδου,F,1970-01-20,550-42-8092,Πύργος,28637,280000,14.0,Home purchase,ACCEPTED,1507848857,,
47958531,43681551,,Τίμων-Νικηφόρος Σαουλίδης,F,1989-03-12,634-02-0900,Καβάλα,ΤΚ 01088,80000,14.0,Refinance existing loans,REJECTED,1529632369,,
47958531,96530971,,Τίμων-Νικηφόρος Σαουλίδης,F,1989-03-12,634-02-0900,Καβάλα,ΤΚ 01088,190000,14.0,Refinance existing loans,ACCEPTED,1517509122,,
47961874,12497015,95465475,Διδώ Φασουλίδου,M,1989-03-29,886-69-6892,Καστοριά,77709,30000,6.7,Home purchase,ACCEPTED,1520478817,Facebook,display3
47961874,12497015,95465475,Διδώ Φασουλίδου,M,1989-03-29,886-69-6892,Καστοριά,77709,30000,6.7,Home purchase,ACCEPTED,1520478817,Google,display1
47968274,31833435,,Πηγή-Συμεώνη Σπαθάρη,M,1981-08-01,011-63-5631,Άμφισσα,004 88,290000,6.7,Refinance existing loans,REJECTED,1523458850,,
47994225,24182495,,Θεοδοσία Λιναρδάκη,M,1994-10-30,507-46-6879,Τρίκαλα,14724,30000,14.0,Buying a pet,ACCEPTED,1515896490,,
47994225,90292220,30680753,Θεοδοσία Λιναρδάκη,M,1994-10-30,507-46-6879,Τρίκαλα,14724,150000,7.0,home purchase,REJECTED,1526178987,,
48006280,77292893,,Χριστιάν Δανελής,M,1996-09-17,168-38-2265,Λιβαδιά,50647,120000,6.7,Home purchase,REJECTED,1507707030,,
48006280,82999787,8461362,Χριστιάν Δανελής,M,1996-09-17,168-38-2265,Λιβαδιά,50647,300000,8.7,home purchase,REJECTED,1515613216,Facebook,display2
48006280,82999787,8461362,Χριστιάν Δανελής,M,1996-09-17,168-38-2265,Λιβαδιά,50647,300000,8.7,home purchase,REJECTED,1515613216,Twitter,display2
48006280,82999787,8461362,Χριστιάν Δανελής,M,1996-09-17,168-38-2265,Λιβαδιά,50647,300000,8.7,home purchase,REJECTED,1515613216,Facebook,display3
48006280,82999787,8461362,Χριστιάν Δανελής,M,1996-09-17,168-38-2265,Λιβαδιά,50647,300000,8.7,home purchase,REJECTED,1515613216,Google,display1
48037167,41556523,76106804,Φίλιππος Ψάλτης,M,1974-08-20,050-73-8045,Κέρκυρα,654 22,280000,7.0,Buying a pet,REJECTED,1509665060,,
48051312,28304487,,Νεκτάριος Πατσούρας,F,1970-04-09,785-82-0594,Βόλος,ΤΚ 248 99,220000,14.0,Refinance existing loans,ACCEPTED,1517211852,,
48051312,861455,,Νεκτάριος Πατσούρας,F,1970-04-09,785-82-0594,Βόλος,ΤΚ 248 99,270000,14.0,buying a pet,REJECTED,1522311655,,
48096006,27220709,27125862,Λέων Κουρελής,M,1984-03-18,174-23-1433,Ιωάννινα,98677,30000,6.7,Refinance existing loans,REJECTED,1557540595,Google,display1
48096006,27220709,27125862,Λέων Κουρελής,M,1984-03-18,174-23-1433,Ιωάννινα,98677,30000,6.7,Refinance existing loans,REJECTED,1557540595,Google,display2
48096006,27220709,27125862,Λέων Κουρελής,M,1984-03-18,174-23-1433,Ιωάννινα,98677,30000,6.7,Refinance existing loans,REJECTED,1557540595,Facebook,display1
48098555,98508384,35616067,Ρέα Σεβαστού,M,1991-01-12,236-84-7345,Ρόδος,91778,200000,6.7,home purchase,ACCEPTED,1524906176,Twitter,display2
48098555,73800874,,Ρέα Σεβαστού,M,1991-01-12,236-84-7345,Ρόδος,91778,120000,6.7,Buying a pet,ACCEPTED,1528776540,,
48098555,98508384,35616067,Ρέα Σεβαστού,M,1991-01-12,236-84-7345,Ρόδος,91778,200000,6.7,home purchase,ACCEPTED,1524906176,Facebook,display1
48099203,44317919,,Βαλάντω Αποστολίδου,F,1970-10-17,181-99-9273,Λιβαδιά,ΤΚ 005 64,180000,7.0,Home purchase,ACCEPTED,1518317812,,
48106157,54051839,,Ευλαμπία Μυτάρη,M,1992-06-10,282-49-9688,Ζάκυνθος,98846,280000,7.0,Home purchase,REJECTED,1521136695,,
48127142,46110457,,Νικητία Ελευθερίου,M,1973-09-07,015-16-7036,Μυτιλήνη,ΤΚ 007 10,100000,8.7,buying a pet,REJECTED,1528883422,,
48127142,74861504,,Νικητία Ελευθερίου,M,1973-09-07,015-16-7036,Μυτιλήνη,ΤΚ 007 10,300000,7.0,Refinance existing loans,ACCEPTED,1552012704,,
48148331,46324848,55746280,Αγγελής Αργυρής,F,1975-02-13,092-13-3011,Ηράκλειο,ΤΚ 581 42,120000,14.0,Refinance existing loans,REJECTED,1510303737,Google,display1
48148331,46324848,55746280,Αγγελής Αργυρής,F,1975-02-13,092-13-3011,Ηράκλειο,ΤΚ 581 42,120000,14.0,Refinance existing loans,REJECTED,1510303737,Facebook,display3
48148331,46324848,55746280,Αγγελής Αργυρής,F,1975-02-13,092-13-3011,Ηράκλειο,ΤΚ 581 42,120000,14.0,Refinance existing loans,REJECTED,1510303737,Facebook,display3
48148331,46324848,55746280,Αγγελής Αργυρής,F,1975-02-13,092-13-3011,Ηράκλειο,ΤΚ 581 42,120000,14.0,Refinance existing loans,REJECTED,1510303737,Facebook,display2
48152400,97088756,,Χαρίλαος-Αντύπας Βαλασίδης,M,1974-08-26,205-80-9058,Κέρκυρα,ΤΚ 261 10,300000,7.0,buying a pet,REJECTED,1557466057,,
48175392,11150017,,Κλεόβουλος Χαρτερός,M,1972-05-03,801-44-2632,Λάρισα,ΤΚ 73429,20000,8.7,Buying a pet,ACCEPTED,1550889499,,
48175392,60609985,,Κλεόβουλος Χαρτερός,M,1972-05-03,801-44-2632,Λάρισα,ΤΚ 73429,20000,6.7,Buying a pet,ACCEPTED,1550779849,,
48195258,85482292,,Λουλουδένια Μπελέκου,F,1994-06-13,796-27-1949,Μεσολόγγι,ΤΚ 929 97,40000,14.0,Refinance existing loans,REJECTED,1554078046,,
48228388,27849709,,Διογένης Καζανόπουλος,M,1970-04-04,963-64-8420,Χαλκίδα,291 15,100000,8.7,Refinance existing loans,REJECTED,1521155090,,
48232383,38016867,88272477,Αριστόβουλος Μητρόπουλος,M,1985-11-08,846-47-0903,Καστοριά,57425,270000,6.7,Home purchase,ACCEPTED,1515507102,Twitter,display1
48232383,10075202,,Αριστόβουλος Μητρόπουλος,M,1985-11-08,846-47-0903,Καστοριά,57425,180000,7.0,Home purchase,REJECTED,1527863132,,
48232383,38016867,88272477,Αριστόβουλος Μητρόπουλος,M,1985-11-08,846-47-0903,Καστοριά,57425,270000,6.7,Home purchase,ACCEPTED,1515507102,Google,display3
48232383,38016867,88272477,Αριστόβουλος Μητρόπουλος,M,1985-11-08,846-47-0903,Καστοριά,57425,270000,6.7,Home purchase,ACCEPTED,1515507102,Google,display3
48245924,20584003,,Χαραλαμπία Μυλωνίδου,M,1979-06-30,402-36-2462,Ναύπλιο,ΤΚ 197 90,220000,6.7,buying a pet,ACCEPTED,1530225315,,
48247872,57203476,,Ουρανία Θεοδοσίου,M,1992-01-02,602-87-0400,Καλαμάτα,77324,150000,7.0,home purchase,REJECTED,1513429178,,
48247872,11422977,,Ουρανία Θεοδοσίου,M,1992-01-02,602-87-0400,Καλαμάτα,77324,280000,6.7,Buying a pet,REJECTED,1514313079,,
48264409,84692029,,Εύα Νικολοπούλου,F,1973-05-05,619-37-0527,Καστοριά,09179,250000,14.0,Refinance existing loans,ACCEPTED,1551294952,,
48276752,59881926,53730515,Γενοβέφα Μπαρκούτα,M,1981-02-27,026-66-8926,Γρεβενά,247 28,60000,8.7,Home purchase,REJECTED,1554886226,Twitter,display2
48276752,59881926,53730515,Γενοβέφα Μπαρκούτα,M,1981-02-27,026-66-8926,Γρεβενά,247 28,60000,8.7,Home purchase,REJECTED,1554886226,Facebook,display3
48276752,59881926,53730515,Γενοβέφα Μπαρκούτα,M,1981-02-27,026-66-8926,Γρεβενά,247 28,60000,8.7,Home purchase,REJECTED,1554886226,Facebook,display2
48277231,10190904,,Βασίλειος Μαρκόπουλος,M,1983-09-18,354-82-3047,Κέρκυρα,09349,280000,6.7,Home purchase,REJECTED,1550243999,,
48287869,8535111,40103579,Αχιλλέας Σαραντινός,M,1979-02-12,653-18-5452,Τρίπολη,185 32,30000,8.7,Buying a pet,REJECTED,1516343505,Facebook,display2
48287869,8535111,40103579,Αχιλλέας Σαραντινός,M,1979-02-12,653-18-5452,Τρίπολη,185 32,30000,8.7,Buying a pet,REJECTED,1516343505,Twitter,display3
48332752,72283037,,Ιωσήφ Μπαντής,M,1979-10-21,538-54-8909,Αγ. Νικόλαος,26593,270000,8.7,Buying a pet,ACCEPTED,1522061035,,
48345617,21556882,66083833,Αναγνώστης-Αγαπητός Σεβδάς,M,1983-11-15,424-28-2737,Βέροια,ΤΚ 101 58,230000,8.7,Buying a pet,REJECTED,1529205669,Facebook,display1
48345617,21556882,66083833,Αναγνώστης-Αγαπητός Σεβδάς,M,1983-11-15,424-28-2737,Βέροια,ΤΚ 101 58,230000,8.7,Buying a pet,REJECTED,1529205669,Twitter,display2
48345617,21556882,66083833,Αναγνώστης-Αγαπητός Σεβδάς,M,1983-11-15,424-28-2737,Βέροια,ΤΚ 101 58,230000,8.7,Buying a pet,REJECTED,1529205669,Facebook,display3
48345617,99412696,96222625,Αναγνώστης-Αγαπητός Σεβδάς,M,1983-11-15,424-28-2737,Βέροια,ΤΚ 101 58,250000,7.0,Home purchase,REJECTED,1547723595,,
48345617,21556882,66083833,Αναγνώστης-Αγαπητός Σεβδάς,M,1983-11-15,424-28-2737,Βέροια,ΤΚ 101 58,230000,8.7,Buying a pet,REJECTED,1529205669,Google,display3
48345617,21556882,66083833,Αναγνώστης-Αγαπητός Σεβδάς,M,1983-11-15,424-28-2737,Βέροια,ΤΚ 101 58,230000,8.7,Buying a pet,REJECTED,1529205669,Facebook,display1
48389861,43777875,,Αριστοφάνης Σεβδάς,F,1985-09-27,699-36-8590,Λάρισα,ΤΚ 018 17,30000,6.7,Home purchase,ACCEPTED,1558886472,,
48391769,272556,,Αριστόβουλος-Αναγνώστης Θηβαίος,F,1996-07-08,043-60-4167,Λευκάδα,19510,50000,7.0,Buying a pet,ACCEPTED,1553167210,,
48396324,56727497,91820387,Αντιγόνη Μπαφίτη,M,1993-05-06,582-23-1422,Λαμία,ΤΚ 85040,180000,8.7,buying a pet,ACCEPTED,1510850337,Facebook,display3
48396324,56727497,91820387,Αντιγόνη Μπαφίτη,M,1993-05-06,582-23-1422,Λαμία,ΤΚ 85040,180000,8.7,buying a pet,ACCEPTED,1510850337,Twitter,display1
48396324,56727497,91820387,Αντιγόνη Μπαφίτη,M,1993-05-06,582-23-1422,Λαμία,ΤΚ 85040,180000,8.7,buying a pet,ACCEPTED,1510850337,Facebook,display3
48413718,78473807,,Σπυριδούλα Ταμπορρίνο,F,1980-12-09,760-48-1046,Καλαμάτα,ΤΚ 38109,280000,8.7,Buying a pet,ACCEPTED,1528291908,,
48441493,56157274,,Βερονίκη Τάσση,F,1981-05-23,650-51-6529,Λαμία,76658,20000,7.0,Refinance existing loans,REJECTED,1527501250,,
48461350,12182176,,Σωτήρης Ραδοβάλης,F,1978-05-26,745-37-9242,Ηγουμενίτσα,19429,210000,7.0,Refinance existing loans,REJECTED,1519201693,,
48464654,78335778,,Διαλεκτή Γιαννακουδάκη,M,1996-03-13,447-20-9756,Κατερίνη,42596,20000,7.0,Refinance existing loans,ACCEPTED,1551249078,,
48485551,98988297,,Αθανασία Φασατάκη,M,1994-12-24,479-35-4027,Άρτα,ΤΚ 887 59,240000,7.0,Buying a pet,ACCEPTED,1518826618,,
48504190,55487585,,Νεκτάριος Τσαγκρασούλης,M,1979-10-01,837-82-3182,Πρέβεζα,25538,60000,8.7,home purchase,ACCEPTED,1560635818,,
48511186,41404592,64950959,Φοίβος Σύκας,F,1995-08-09,262-39-1042,Ιωάννινα,ΤΚ 48109,20000,8.7,Refinance existing loans,ACCEPTED,1507659075,Twitter,display1
48511186,41404592,64950959,Φοίβος Σύκας,F,1995-08-09,262-39-1042,Ιωάννινα,ΤΚ 48109,20000,8.7,Refinance existing loans,ACCEPTED,1507659075,Facebook,display1
48511186,41404592,64950959,Φοίβος Σύκας,F,1995-08-09,262-39-1042,Ιωάννινα,ΤΚ 48109,20000,8.7,Refinance existing loans,ACCEPTED,1507659075,Facebook,display1
48536620,89979168,,Γλυκερία Μηλιάκη,M,1977-05-12,705-35-6637,Σάμος,ΤΚ 278 07,40000,14.0,buying a pet,ACCEPTED,1517294139,,
48544269,86774029,,Τατιάνα Καρακυρίου,M,1974-02-24,953-38-6602,Άμφισσα,49213,300000,7.0,Refinance existing loans,REJECTED,1520633257,,
48545033,50584190,20989118,Παράσχος Βλαχονικολέας,F,1995-12-25,897-66-3749,Βέροια,76067,120000,6.7,Refinance existing loans,REJECTED,1555646856,Twitter,display1
48545033,50584190,20989118,Παράσχος Βλαχονικολέας,F,1995-12-25,897-66-3749,Βέροια,76067,120000,6.7,Refinance existing loans,REJECTED,1555646856,Twitter,display1
48545033,8084402,,Παράσχος Βλαχονικολέας,F,1995-12-25,897-66-3749,Βέροια,76067,180000,7.0,Home purchase,REJECTED,1522824100,,
48545033,50584190,20989118,Παράσχος Βλαχονικολέας,F,1995-12-25,897-66-3749,Βέροια,76067,120000,6.7,Refinance existing loans,REJECTED,1555646856,Facebook,display2
48604761,48140874,51049134,Αμβροσία Γκάβρου,M,1984-09-09,459-51-9006,Αθήνα,ΤΚ 608 53,40000,7.0,Buying a pet,REJECTED,1515900371,Twitter,display1
48604761,48140874,51049134,Αμβροσία Γκάβρου,M,1984-09-09,459-51-9006,Αθήνα,ΤΚ 608 53,40000,7.0,Buying a pet,REJECTED,1515900371,Facebook,display1
48604761,48140874,51049134,Αμβροσία Γκάβρου,M,1984-09-09,459-51-9006,Αθήνα,ΤΚ 608 53,40000,7.0,Buying a pet,REJECTED,1515900371,Facebook,display1
48604761,48140874,51049134,Αμβροσία Γκάβρου,M,1984-09-09,459-51-9006,Αθήνα,ΤΚ 608 53,40000,7.0,Buying a pet,REJECTED,1515900371,Facebook,display3
48628583,58542991,,Περιστέρα-Πελαγία Τρίκα,F,1981-12-23,091-87-0970,Ερμούπολη,39891,200000,8.7,Home purchase,REJECTED,1509911849,,
48635151,38330537,28482858,Πολύβια Κουμάρα,M,1986-03-21,029-94-8231,Πύργος,ΤΚ 063 00,180000,8.7,Home purchase,ACCEPTED,1552081459,Google,display1
48635151,1846873,5881755,Πολύβια Κουμάρα,M,1986-03-21,029-94-8231,Πύργος,ΤΚ 063 00,220000,8.7,home purchase,REJECTED,1561414600,Google,display1
48635151,1846873,5881755,Πολύβια Κουμάρα,M,1986-03-21,029-94-8231,Πύργος,ΤΚ 063 00,220000,8.7,home purchase,REJECTED,1561414600,Google,display2
48635151,38330537,28482858,Πολύβια Κουμάρα,M,1986-03-21,029-94-8231,Πύργος,ΤΚ 063 00,180000,8.7,Home purchase,ACCEPTED,1552081459,Facebook,display3
48635151,1846873,5881755,Πολύβια Κουμάρα,M,1986-03-21,029-94-8231,Πύργος,ΤΚ 063 00,220000,8.7,home purchase,REJECTED,1561414600,Google,display2
48635151,1846873,5881755,Πολύβια Κουμάρα,M,1986-03-21,029-94-8231,Πύργος,ΤΚ 063 00,220000,8.7,home purchase,REJECTED,1561414600,Google,display2
48635151,38330537,28482858,Πολύβια Κουμάρα,M,1986-03-21,029-94-8231,Πύργος,ΤΚ 063 00,180000,8.7,Home purchase,ACCEPTED,1552081459,Facebook,display1
48635151,1846873,5881755,Πολύβια Κουμάρα,M,1986-03-21,029-94-8231,Πύργος,ΤΚ 063 00,220000,8.7,home purchase,REJECTED,1561414600,Google,display3
48641918,84669195,25403508,Ιωάννα-Ελέσσα Σηκωτίδου,M,1996-08-18,074-14-4140,Καβάλα,ΤΚ 36824,70000,7.0,Home purchase,ACCEPTED,1525609782,Twitter,display1
48641918,84669195,25403508,Ιωάννα-Ελέσσα Σηκωτίδου,M,1996-08-18,074-14-4140,Καβάλα,ΤΚ 36824,70000,7.0,Home purchase,ACCEPTED,1525609782,Google,display2
48656067,74093475,,Μαλαματένια Βλάσση,F,1984-10-09,258-00-3013,Καρπενήσι,06113,50000,6.7,Refinance existing loans,REJECTED,1523925080,,
48656067,1501597,,Μαλαματένια Βλάσση,F,1984-10-09,258-00-3013,Καρπενήσι,06113,230000,8.7,buying a pet,REJECTED,1548212136,,
48673061,5771248,27657152,Ράλλης-Σέργιος Τσικνιάς,F,1978-11-26,674-15-9375,Πολύγυρος,607 67,20000,7.0,Refinance existing loans,REJECTED,1529468559,Facebook,display2
48673061,5771248,27657152,Ράλλης-Σέργιος Τσικνιάς,F,1978-11-26,674-15-9375,Πολύγυρος,607 67,20000,7.0,Refinance existing loans,REJECTED,1529468559,Google,display2
